time,vessel_idx,loc_idx,coord1,coord2,effort,catch_biomass
2,1,2278,77.5,22.5,1.0,0.0
2,1,2283,82.5,22.5,1.0,0.0
2,1,2288,87.5,22.5,1.0,0.00011671103422876799
2,1,2293,92.5,22.5,1.0,0.0
2,1,2298,97.5,22.5,1.0,5.244105458056667e-5
2,1,2703,2.5000000000000004,27.499999999999996,1.0,0.0
2,1,2708,7.5,27.499999999999996,1.0,2.7185855231770007e-9
2,1,2713,12.5,27.499999999999996,1.0,0.001431143088073147
2,1,2718,17.5,27.499999999999996,1.0,0.0
2,1,2723,22.5,27.499999999999996,1.0,4.848194021818616e-5
2,1,2728,27.499999999999996,27.499999999999996,1.0,0.00027165231272336564
2,1,2733,32.50000000000001,27.499999999999996,1.0,0.0006580228106410085
2,1,2738,37.50000000000001,27.499999999999996,1.0,0.0005165451516597246
2,1,2743,42.5,27.499999999999996,1.0,0.0
2,1,2748,47.5,27.499999999999996,1.0,0.0
2,1,2753,52.50000000000001,27.499999999999996,1.0,0.0
2,1,2758,57.5,27.499999999999996,1.0,0.0
2,1,2763,62.5,27.499999999999996,1.0,4.5406319964008266e-8
2,1,2768,67.50000000000001,27.499999999999996,1.0,2.4563541554722363e-5
2,1,2773,72.5,27.499999999999996,1.0,0.0
2,1,2778,77.5,27.499999999999996,1.0,0.00025047226360602764
2,1,2783,82.5,27.499999999999996,1.0,9.367148731086063e-6
2,1,2788,87.5,27.499999999999996,1.0,5.223596355603745e-7
2,1,2793,92.5,27.499999999999996,1.0,0.0
2,1,2798,97.5,27.499999999999996,1.0,0.0
2,1,3203,2.5000000000000004,32.50000000000001,1.0,0.0006893788555843104
2,1,3208,7.5,32.50000000000001,1.0,0.0
2,1,3213,12.5,32.50000000000001,1.0,1.9996773281182735e-5
2,1,3218,17.5,32.50000000000001,1.0,0.0004062756191059749
2,1,3223,22.5,32.50000000000001,1.0,1.504865705835972e-13
2,1,3228,27.499999999999996,32.50000000000001,1.0,0.0004713718870269784
2,1,3233,32.50000000000001,32.50000000000001,1.0,8.028581022645578e-6
2,1,3238,37.50000000000001,32.50000000000001,1.0,0.0006710663978748198
2,1,3243,42.5,32.50000000000001,1.0,0.0006577261591549634
2,1,3248,47.5,32.50000000000001,1.0,0.0
2,1,3253,52.50000000000001,32.50000000000001,1.0,0.0001221344849959352
2,1,3258,57.5,32.50000000000001,1.0,5.7353320661437e-7
2,1,3263,62.5,32.50000000000001,1.0,0.0
2,1,3268,67.50000000000001,32.50000000000001,1.0,2.6588727102759244e-5
2,1,3273,72.5,32.50000000000001,1.0,0.0
2,1,3278,77.5,32.50000000000001,1.0,0.0
2,1,3283,82.5,32.50000000000001,1.0,1.6166824165980414e-5
2,1,3288,87.5,32.50000000000001,1.0,3.424480801997945e-8
2,1,3293,92.5,32.50000000000001,1.0,0.0
2,1,3298,97.5,32.50000000000001,1.0,0.0001002504001439767
2,1,3703,2.5000000000000004,37.50000000000001,1.0,0.0
2,1,3708,7.5,37.50000000000001,1.0,1.925906502845843e-7
2,1,3713,12.5,37.50000000000001,1.0,0.0
2,1,3718,17.5,37.50000000000001,1.0,0.0
2,1,3723,22.5,37.50000000000001,1.0,5.179522244415762e-7
2,1,3728,27.499999999999996,37.50000000000001,1.0,0.0010067527345153499
2,1,3733,32.50000000000001,37.50000000000001,1.0,0.0
2,1,3738,37.50000000000001,37.50000000000001,1.0,1.469957901068426e-6
2,1,3743,42.5,37.50000000000001,1.0,0.0
2,1,3748,47.5,37.50000000000001,1.0,0.00031350872871771773
2,1,3753,52.50000000000001,37.50000000000001,1.0,2.0501786915725682e-5
2,1,3758,57.5,37.50000000000001,1.0,0.0
2,1,3763,62.5,37.50000000000001,1.0,0.0
2,1,3768,67.50000000000001,37.50000000000001,1.0,8.460605463869746e-8
2,1,3773,72.5,37.50000000000001,1.0,0.00033002900971019616
2,1,3778,77.5,37.50000000000001,1.0,4.489974932700742e-6
2,1,3783,82.5,37.50000000000001,1.0,5.308485419958704e-6
2,1,3788,87.5,37.50000000000001,1.0,0.0
2,1,3793,92.5,37.50000000000001,1.0,3.987813036387417e-5
2,1,3798,97.5,37.50000000000001,1.0,0.0
2,1,4203,2.5000000000000004,42.5,1.0,0.0
2,1,4208,7.5,42.5,1.0,5.396568112226601e-5
2,1,4213,12.5,42.5,1.0,7.386046975480793e-5
2,1,4218,17.5,42.5,1.0,4.479186244902894e-5
2,1,4223,22.5,42.5,1.0,0.0
2,1,4228,27.499999999999996,42.5,1.0,1.9428237249159725e-5
2,1,4233,32.50000000000001,42.5,1.0,0.0
2,1,4238,37.50000000000001,42.5,1.0,0.0
2,1,4243,42.5,42.5,1.0,0.0
2,1,4248,47.5,42.5,1.0,0.0004931250198736913
2,1,4253,52.50000000000001,42.5,1.0,0.0001410102441626893
2,1,4258,57.5,42.5,1.0,0.00032931398719353284
2,1,4263,62.5,42.5,1.0,2.102939035672225e-8
2,1,4268,67.50000000000001,42.5,1.0,0.00028274774234953343
2,1,4273,72.5,42.5,1.0,0.0
2,1,4278,77.5,42.5,1.0,8.601769553166809e-6
2,1,4283,82.5,42.5,1.0,7.538449242430006e-13
2,1,4288,87.5,42.5,1.0,0.00010233124983679532
2,1,4293,92.5,42.5,1.0,5.864897373727877e-7
2,1,4298,97.5,42.5,1.0,3.2560098022206796e-6
2,1,4703,2.5000000000000004,47.5,1.0,0.001839847638721586
2,1,4708,7.5,47.5,1.0,2.4048924554216148e-6
2,1,4713,12.5,47.5,1.0,0.0007215025681082291
2,1,4718,17.5,47.5,1.0,0.000520859416773663
2,1,4723,22.5,47.5,1.0,0.0
2,1,4728,27.499999999999996,47.5,1.0,0.00014966901858033622
2,1,4733,32.50000000000001,47.5,1.0,0.0009414202150664583
2,1,4738,37.50000000000001,47.5,1.0,0.0
2,1,4743,42.5,47.5,1.0,0.0013264405710477073
2,1,4748,47.5,47.5,1.0,0.0001464975528280894
2,1,4753,52.50000000000001,47.5,1.0,0.00036280786584425316
2,1,4758,57.5,47.5,1.0,2.2719575469730466e-5
2,1,4763,62.5,47.5,1.0,0.0007806382399466892
2,1,4768,67.50000000000001,47.5,1.0,7.561142572511129e-6
2,1,4773,72.5,47.5,1.0,0.0006297877409468382
2,1,4778,77.5,47.5,1.0,1.3837317010363088e-7
2,1,4783,82.5,47.5,1.0,2.5390774755352275e-6
2,1,4788,87.5,47.5,1.0,0.00033757757409115437
2,1,4793,92.5,47.5,1.0,0.0
2,1,4798,97.5,47.5,1.0,0.00025417044963971306
2,1,5203,2.5000000000000004,52.50000000000001,1.0,0.0010790259537923899
2,1,5208,7.5,52.50000000000001,1.0,0.00353667256529066
2,1,5213,12.5,52.50000000000001,1.0,0.0
2,1,5218,17.5,52.50000000000001,1.0,0.00027219811111944944
2,1,5223,22.5,52.50000000000001,1.0,0.0013908592028588165
2,1,5228,27.499999999999996,52.50000000000001,1.0,3.7829258148999574e-10
2,1,5233,32.50000000000001,52.50000000000001,1.0,0.0
2,1,5238,37.50000000000001,52.50000000000001,1.0,9.524381023121682e-5
2,1,5243,42.5,52.50000000000001,1.0,0.0
2,1,5248,47.5,52.50000000000001,1.0,3.829129546399482e-6
2,1,5253,52.50000000000001,52.50000000000001,1.0,0.0
2,1,5258,57.5,52.50000000000001,1.0,0.0
2,1,5263,62.5,52.50000000000001,1.0,0.0
2,1,5268,67.50000000000001,52.50000000000001,1.0,0.0
2,1,5273,72.5,52.50000000000001,1.0,1.0425554539647753e-8
2,1,5278,77.5,52.50000000000001,1.0,0.0016101748251750204
2,1,5283,82.5,52.50000000000001,1.0,8.94854362415316e-6
2,1,5288,87.5,52.50000000000001,1.0,0.00021997522634452845
2,1,5293,92.5,52.50000000000001,1.0,0.0
2,1,5298,97.5,52.50000000000001,1.0,5.700858672513205e-5
2,1,5703,2.5000000000000004,57.5,1.0,4.75409115993293e-5
2,1,5708,7.5,57.5,1.0,0.0001710083188766287
2,1,5713,12.5,57.5,1.0,0.0004834572397421552
2,1,5718,17.5,57.5,1.0,0.0
2,1,5723,22.5,57.5,1.0,7.332058760384662e-7
2,1,5728,27.499999999999996,57.5,1.0,1.4456924835318924e-7
2,1,5733,32.50000000000001,57.5,1.0,0.000425004823432571
2,1,5738,37.50000000000001,57.5,1.0,0.00140220318349397
2,1,5743,42.5,57.5,1.0,1.4025594907426707e-5
2,1,5748,47.5,57.5,1.0,0.00027875020205839413
2,1,5753,52.50000000000001,57.5,1.0,0.0007979319320680731
2,1,5758,57.5,57.5,1.0,0.0015086295134146153
2,1,5763,62.5,57.5,1.0,2.638046767681784e-6
2,1,5768,67.50000000000001,57.5,1.0,2.850290413041476e-6
2,1,5773,72.5,57.5,1.0,0.0
2,1,5778,77.5,57.5,1.0,0.00033225497746926295
2,1,5783,82.5,57.5,1.0,1.0825183711687437e-8
2,1,5788,87.5,57.5,1.0,3.1495650369278192e-6
2,1,5793,92.5,57.5,1.0,3.686729224814581e-7
2,1,5798,97.5,57.5,1.0,0.0
2,1,6203,2.5000000000000004,62.5,1.0,0.00021795410668059884
2,1,6208,7.5,62.5,1.0,0.0
2,1,6213,12.5,62.5,1.0,4.9707417549969525e-5
2,1,6218,17.5,62.5,1.0,0.0
2,1,6223,22.5,62.5,1.0,0.0
2,1,6228,27.499999999999996,62.5,1.0,0.00044658630567352334
2,1,6233,32.50000000000001,62.5,1.0,0.0
2,1,6238,37.50000000000001,62.5,1.0,0.0
2,1,6243,42.5,62.5,1.0,0.0
2,1,6248,47.5,62.5,1.0,0.0001263680687410471
2,1,6253,52.50000000000001,62.5,1.0,0.00031935163635482994
2,1,6258,57.5,62.5,1.0,3.934615137200004e-7
2,1,6263,62.5,62.5,1.0,3.5282936132982444e-5
2,1,6268,67.50000000000001,62.5,1.0,0.0
2,1,6273,72.5,62.5,1.0,0.00014700617845713487
2,1,6278,77.5,62.5,1.0,1.3918515262619054e-6
2,1,6283,82.5,62.5,1.0,9.928533276652814e-6
2,1,6288,87.5,62.5,1.0,5.638686797682842e-11
2,1,6293,92.5,62.5,1.0,8.183570346539434e-6
2,1,6298,97.5,62.5,1.0,1.9124883893649386e-9
2,1,6703,2.5000000000000004,67.50000000000001,1.0,0.00012878385865243544
2,1,6708,7.5,67.50000000000001,1.0,0.000345601221616768
2,1,6713,12.5,67.50000000000001,1.0,2.218474700406918e-6
2,1,6718,17.5,67.50000000000001,1.0,0.0
2,1,6723,22.5,67.50000000000001,1.0,2.711957668091246e-5
2,1,6728,27.499999999999996,67.50000000000001,1.0,3.376421737853912e-5
2,1,6733,32.50000000000001,67.50000000000001,1.0,2.0413110454780406e-5
2,1,6738,37.50000000000001,67.50000000000001,1.0,4.570001018856466e-5
2,1,6743,42.5,67.50000000000001,1.0,3.6548415307423275e-5
2,1,6748,47.5,67.50000000000001,1.0,0.0
2,1,6753,52.50000000000001,67.50000000000001,1.0,9.962413881779463e-7
2,1,6758,57.5,67.50000000000001,1.0,4.690262162013293e-5
2,1,6763,62.5,67.50000000000001,1.0,0.00034684996733998794
2,1,6768,67.50000000000001,67.50000000000001,1.0,0.00022944445427304608
2,1,6773,72.5,67.50000000000001,1.0,0.00018096552764029037
2,1,6778,77.5,67.50000000000001,1.0,1.4744585571212597e-6
2,1,6783,82.5,67.50000000000001,1.0,4.559025174328881e-6
2,1,6788,87.5,67.50000000000001,1.0,0.0
2,1,6793,92.5,67.50000000000001,1.0,1.1399213731201957e-7
2,1,6798,97.5,67.50000000000001,1.0,1.3454788805166502e-5
2,1,7203,2.5000000000000004,72.5,1.0,0.0
2,1,7208,7.5,72.5,1.0,1.2904160985132439e-6
2,1,7213,12.5,72.5,1.0,0.00015015683438758895
2,1,7218,17.5,72.5,1.0,5.038654943306828e-16
2,1,7223,22.5,72.5,1.0,0.00014489579548300269
2,1,7228,27.499999999999996,72.5,1.0,7.778528317193313e-7
2,1,7233,32.50000000000001,72.5,1.0,2.564116302765796e-5
2,1,7238,37.50000000000001,72.5,1.0,7.615848792122397e-5
2,1,7243,42.5,72.5,1.0,6.798227658339897e-6
2,1,7248,47.5,72.5,1.0,0.0005505310512946032
2,1,7253,52.50000000000001,72.5,1.0,0.0008293839288562285
2,1,7258,57.5,72.5,1.0,0.0
2,1,7263,62.5,72.5,1.0,9.420073697890431e-6
2,1,7268,67.50000000000001,72.5,1.0,0.0
2,1,7273,72.5,72.5,1.0,1.0666364321784952e-5
2,1,7278,77.5,72.5,1.0,3.8370573353231957e-7
2,1,7283,82.5,72.5,1.0,7.878689977027156e-11
2,1,7288,87.5,72.5,1.0,0.0
2,1,7293,92.5,72.5,1.0,0.0
2,1,7298,97.5,72.5,1.0,8.980939785559868e-11
2,1,7703,2.5000000000000004,77.5,1.0,0.0
2,1,7708,7.5,77.5,1.0,0.0
2,1,7713,12.5,77.5,1.0,0.0
2,1,7718,17.5,77.5,1.0,0.0
2,1,7723,22.5,77.5,1.0,0.0
2,1,7728,27.499999999999996,77.5,1.0,6.20392949366594e-7
2,1,7733,32.50000000000001,77.5,1.0,0.0
2,1,7738,37.50000000000001,77.5,1.0,0.0
2,1,7743,42.5,77.5,1.0,0.0
2,1,7748,47.5,77.5,1.0,6.607117753065198e-7
2,1,7753,52.50000000000001,77.5,1.0,3.439544453577932e-5
2,1,7758,57.5,77.5,1.0,0.0
2,1,7763,62.5,77.5,1.0,0.0
2,1,7768,67.50000000000001,77.5,1.0,4.014181235360941e-5
2,1,7773,72.5,77.5,1.0,8.848741833196208e-6
2,1,7778,77.5,77.5,1.0,3.882470126835998e-5
2,1,7783,82.5,77.5,1.0,2.8505450975264084e-7
2,1,7788,87.5,77.5,1.0,1.1586519316856593e-5
2,1,7793,92.5,77.5,1.0,4.708075112337027e-6
2,1,7798,97.5,77.5,1.0,8.165177541145168e-7
2,1,8203,2.5000000000000004,82.5,1.0,1.0972006297330173e-8
2,1,8208,7.5,82.5,1.0,2.3061801121168253e-7
2,1,8213,12.5,82.5,1.0,4.3379103549135224e-7
2,1,8218,17.5,82.5,1.0,0.0
2,1,8223,22.5,82.5,1.0,3.5547759129394617e-6
2,1,8228,27.499999999999996,82.5,1.0,3.411625987636871e-8
2,1,8233,32.50000000000001,82.5,1.0,0.0
2,1,8238,37.50000000000001,82.5,1.0,3.4947698957331415e-6
2,1,8243,42.5,82.5,1.0,0.0
2,1,8248,47.5,82.5,1.0,0.00024274205804004545
2,1,8253,52.50000000000001,82.5,1.0,2.1668947905759185e-5
2,1,8258,57.5,82.5,1.0,3.050004095348808e-5
2,1,8263,62.5,82.5,1.0,0.00020674181561911695
2,1,8268,67.50000000000001,82.5,1.0,1.9788854073894462e-8
2,1,8273,72.5,82.5,1.0,0.0
2,1,8278,77.5,82.5,1.0,6.388553751141283e-6
2,1,8283,82.5,82.5,1.0,4.2171996912490655e-8
2,1,8288,87.5,82.5,1.0,0.0
2,1,8293,92.5,82.5,1.0,0.0
2,1,8298,97.5,82.5,1.0,3.4865713697291412e-6
2,1,8703,2.5000000000000004,87.5,1.0,0.0
2,1,8708,7.5,87.5,1.0,2.134717338361448e-7
2,1,8713,12.5,87.5,1.0,0.0
2,1,8718,17.5,87.5,1.0,0.0
2,1,8723,22.5,87.5,1.0,0.0
2,1,8728,27.499999999999996,87.5,1.0,2.7172653439706032e-8
2,1,8733,32.50000000000001,87.5,1.0,0.0
2,1,8738,37.50000000000001,87.5,1.0,0.0
2,1,8743,42.5,87.5,1.0,2.334679363537056e-10
2,1,8748,47.5,87.5,1.0,0.0
2,1,8753,52.50000000000001,87.5,1.0,4.692153264867188e-6
2,1,8758,57.5,87.5,1.0,1.8089248945371505e-5
2,1,8763,62.5,87.5,1.0,0.0
2,1,8768,67.50000000000001,87.5,1.0,5.581357635000351e-5
2,1,8773,72.5,87.5,1.0,0.0
2,1,8778,77.5,87.5,1.0,1.5766191206319308e-7
2,1,8783,82.5,87.5,1.0,0.0
2,1,8788,87.5,87.5,1.0,0.0
2,1,8793,92.5,87.5,1.0,0.0
2,1,8798,97.5,87.5,1.0,6.548719327122483e-8
2,1,9203,2.5000000000000004,92.5,1.0,2.6117003979807482e-5
2,1,9208,7.5,92.5,1.0,0.0
2,1,9213,12.5,92.5,1.0,2.612247351404026e-8
2,1,9218,17.5,92.5,1.0,3.1441122107646334e-5
2,1,9223,22.5,92.5,1.0,6.420523757671524e-7
2,1,9228,27.499999999999996,92.5,1.0,7.583534058717583e-7
2,1,9233,32.50000000000001,92.5,1.0,0.0
2,1,9238,37.50000000000001,92.5,1.0,0.0
2,1,9243,42.5,92.5,1.0,0.0
2,1,9248,47.5,92.5,1.0,1.5663781446198324e-11
2,1,9253,52.50000000000001,92.5,1.0,0.0
2,1,9258,57.5,92.5,1.0,8.278383320331182e-8
2,1,9263,62.5,92.5,1.0,4.206811884912347e-5
2,1,9268,67.50000000000001,92.5,1.0,0.0
2,1,9273,72.5,92.5,1.0,1.152422703214257e-8
2,1,9278,77.5,92.5,1.0,0.0
2,1,9283,82.5,92.5,1.0,2.8862969606033636e-11
2,1,9288,87.5,92.5,1.0,0.0
2,1,9293,92.5,92.5,1.0,4.636119562306207e-7
2,1,9298,97.5,92.5,1.0,6.229742677721476e-8
2,1,9703,2.5000000000000004,97.5,1.0,0.0
2,1,9708,7.5,97.5,1.0,1.9550479511224658e-7
2,1,9713,12.5,97.5,1.0,0.0
2,1,9718,17.5,97.5,1.0,0.0
2,1,9723,22.5,97.5,1.0,2.032087648777284e-16
2,1,9728,27.499999999999996,97.5,1.0,0.0
2,1,9733,32.50000000000001,97.5,1.0,5.299788596119067e-8
2,1,9738,37.50000000000001,97.5,1.0,0.0
2,1,9743,42.5,97.5,1.0,0.0
2,1,9748,47.5,97.5,1.0,0.0
2,1,9753,52.50000000000001,97.5,1.0,0.0
2,1,9758,57.5,97.5,1.0,0.0
2,1,9763,62.5,97.5,1.0,1.1871830699837067e-9
2,1,9768,67.50000000000001,97.5,1.0,1.3417515184483353e-7
2,1,9773,72.5,97.5,1.0,2.401075124447259e-8
2,1,9778,77.5,97.5,1.0,0.0
2,1,9783,82.5,97.5,1.0,4.663985375555793e-7
2,1,9788,87.5,97.5,1.0,0.0
2,1,9793,92.5,97.5,1.0,2.101027240050715e-7
2,1,9798,97.5,97.5,1.0,0.0
2,2,3931,30.5,39.5,1.0,0.00023470098742178045
2,2,4129,28.5,41.5,1.0,0.00048778425387522586
2,2,2794,93.5,27.499999999999996,1.0,0.0
2,2,7944,43.5,79.5,1.0,0.0
2,2,6321,20.5,63.5,1.0,3.1297351648239847e-6
2,2,1471,70.5,14.5,1.0,7.340692058201366e-5
2,2,4631,30.5,46.5,1.0,0.0
2,2,5544,43.5,55.5,1.0,1.3543812551960502e-6
2,2,2418,17.5,24.5,1.0,0.00018168846549726676
2,2,3537,36.5,35.5,1.0,5.583354642348815e-5
2,2,3614,13.500000000000002,36.5,1.0,0.0
2,2,3928,27.499999999999996,39.5,1.0,1.0206600536991841e-7
2,2,2512,11.5,25.5,1.0,6.172897027669966e-7
2,2,5073,72.5,50.5,1.0,0.0
2,2,3312,11.5,33.5,1.0,2.2057256542818617e-5
2,2,5652,51.5,56.5,1.0,2.6084414687809898e-5
2,2,5104,3.5,51.5,1.0,0.0
2,2,3519,18.5,35.5,1.0,6.91977189304376e-7
2,2,5840,39.5,58.5,1.0,0.0006119420363281498
2,2,1474,73.5,14.5,1.0,2.1340876188694867e-5
2,2,3135,34.5,31.5,1.0,0.0005273575110184219
2,2,3749,48.5,37.50000000000001,1.0,3.1944330964658564e-8
2,2,4557,56.5,45.5,1.0,0.0
2,2,5882,81.50000000000001,58.5,1.0,8.699288488929993e-10
2,2,3135,34.5,31.5,1.0,0.0
2,2,4226,25.5,42.5,1.0,0.0
2,2,3832,31.5,38.5,1.0,0.00031426442314058184
2,2,4717,16.500000000000004,47.5,1.0,0.003052579934729292
2,2,5923,22.5,59.49999999999999,1.0,0.0
2,2,8052,51.5,80.5,1.0,1.2505199882340598e-5
2,2,4803,2.5000000000000004,48.5,1.0,2.9757525087706012e-5
2,2,4437,36.5,44.5,1.0,0.0006896939194759497
2,2,1825,24.5,18.5,1.0,0.00010159640568817904
2,2,2662,61.49999999999999,26.500000000000004,1.0,0.0
2,2,3925,24.5,39.5,1.0,2.2660683357380205e-6
2,2,1771,70.5,17.5,1.0,0.0
2,2,2736,35.5,27.499999999999996,1.0,0.00012387659227031645
2,2,3857,56.5,38.5,1.0,0.0
2,2,5736,35.5,57.5,1.0,0.0
2,2,3426,25.5,34.5,1.0,0.0
2,2,4812,11.5,48.5,1.0,0.0003474837303601894
2,2,6785,84.5,67.50000000000001,1.0,0.0
2,2,3131,30.5,31.5,1.0,0.00036088484737490555
2,2,5584,83.5,55.5,1.0,5.2044555598557435e-5
2,2,5970,69.50000000000001,59.49999999999999,1.0,2.1077104558689424e-6
2,2,1209,8.500000000000002,12.5,1.0,2.041008384390209e-5
2,2,5865,64.50000000000001,58.5,1.0,1.8832712981692937e-5
2,2,3025,24.5,30.5,1.0,5.8195914828154387e-5
2,2,3567,66.5,35.5,1.0,0.0
2,2,6940,39.5,69.50000000000001,1.0,0.0
2,2,2714,13.500000000000002,27.499999999999996,1.0,0.00033171581565564633
2,2,5127,26.500000000000004,51.5,1.0,1.0287944482200523e-5
2,2,4125,24.5,41.5,1.0,0.00018275843352342212
2,2,2826,25.5,28.5,1.0,0.00011876876287035758
2,2,1768,67.50000000000001,17.5,1.0,0.00013852868790430504
2,2,864,63.5,8.500000000000002,1.0,0.0
2,2,6455,54.49999999999999,64.50000000000001,1.0,1.319749139134566e-6
2,2,4924,23.5,49.5,1.0,0.002367844078755931
2,2,3798,97.5,37.50000000000001,1.0,0.0
2,2,4439,38.5,44.5,1.0,0.00012605628011017587
2,2,4237,36.5,42.5,1.0,1.1006927870968665e-5
2,2,4421,20.5,44.5,1.0,0.0015414131293910748
2,2,2619,18.5,26.500000000000004,1.0,0.0008061386538904896
2,2,8361,60.5,83.5,1.0,0.0
2,2,6276,75.5,62.5,1.0,5.662463471130598e-5
2,2,5815,14.5,58.5,1.0,0.0006942713298993292
2,2,6552,51.5,65.5,1.0,2.1027365965553306e-5
2,2,5131,30.5,51.5,1.0,5.575976384795296e-9
2,2,3842,41.5,38.5,1.0,0.0
2,2,3810,9.5,38.5,1.0,0.0
2,2,2920,19.5,29.5,1.0,0.00029162141591889426
2,2,1648,47.5,16.500000000000004,1.0,4.850365161667904e-5
2,2,5180,79.5,51.5,1.0,3.062233777031588e-6
2,2,4763,62.5,47.5,1.0,0.0
2,2,5818,17.5,58.5,1.0,1.0275592264107748e-5
2,2,6549,48.5,65.5,1.0,0.0
2,2,3228,27.499999999999996,32.50000000000001,1.0,0.0024103683418355204
2,2,5220,19.5,52.50000000000001,1.0,1.720505438103305e-7
2,2,4028,27.499999999999996,40.5,1.0,0.0
2,2,5507,6.5,55.5,1.0,2.7076448691404627e-7
2,2,5871,70.5,58.5,1.0,6.97433308061386e-7
2,2,4154,53.5,41.5,1.0,0.0
2,2,4666,65.5,46.5,1.0,0.0
2,2,4220,19.5,42.5,1.0,3.0452488516232047e-5
2,2,4531,30.5,45.5,1.0,0.0
2,2,5244,43.5,52.50000000000001,1.0,0.0
2,2,4644,43.5,46.5,1.0,0.0
2,2,3724,23.5,37.50000000000001,1.0,0.0024647430654545373
2,2,4515,14.5,45.5,1.0,0.0011309471013742612
2,2,7280,79.5,72.5,1.0,0.0
2,2,4653,52.50000000000001,46.5,1.0,0.0
2,2,5551,50.5,55.5,1.0,0.0
2,2,5159,58.5,51.5,1.0,0.0008776071633920014
2,2,1360,59.49999999999999,13.500000000000002,1.0,0.0002435013290510028
2,2,4874,73.5,48.5,1.0,0.0
2,2,6568,67.50000000000001,65.5,1.0,0.0
2,2,3012,11.5,30.5,1.0,0.0013788871806977917
2,2,4879,78.5,48.5,1.0,6.019206586727664e-8
2,2,4929,28.5,49.5,1.0,0.0005054284724580911
2,2,4732,31.5,47.5,1.0,6.010793494072331e-12
2,2,6632,31.5,66.5,1.0,2.350805846952261e-5
2,2,5917,16.500000000000004,59.49999999999999,1.0,6.557272666231841e-5
2,2,5881,80.5,58.5,1.0,0.0
2,2,2515,14.5,25.5,1.0,6.56291986070639e-5
2,2,5890,89.5,58.5,1.0,1.1470641387190423e-5
2,2,4881,80.5,48.5,1.0,0.0
2,2,4619,18.5,46.5,1.0,0.0
2,2,3125,24.5,31.5,1.0,0.0005055028447764357
2,2,4526,25.5,45.5,1.0,0.00016393113074585284
2,2,3733,32.50000000000001,37.50000000000001,1.0,0.00023719308822653818
2,2,5071,70.5,50.5,1.0,0.0
2,2,5664,63.5,56.5,1.0,3.588043688462017e-7
2,2,5129,28.5,51.5,1.0,0.0
2,2,6967,66.5,69.50000000000001,1.0,0.0001311246436231464
2,2,4813,12.5,48.5,1.0,0.0
2,2,4638,37.50000000000001,46.5,1.0,0.0003134199789852851
2,2,4043,42.5,40.5,1.0,0.0011182212349185653
2,2,4976,75.5,49.5,1.0,0.0
2,2,6638,37.50000000000001,66.5,1.0,6.042284982172004e-7
2,2,5075,74.50000000000001,50.5,1.0,0.0011002272781988234
2,2,6282,81.50000000000001,62.5,1.0,0.0
2,2,5567,66.5,55.5,1.0,0.0
2,2,4165,64.50000000000001,41.5,1.0,6.1023373479758176e-5
2,2,5122,21.5,51.5,1.0,0.0
2,2,4684,83.5,46.5,1.0,2.594392077217145e-6
2,2,5976,75.5,59.49999999999999,1.0,0.00018073417321736105
2,2,4938,37.50000000000001,49.5,1.0,0.000314784581035928
2,2,5616,15.5,56.5,1.0,0.00020951899585064108
2,2,5275,74.50000000000001,52.50000000000001,1.0,0.00012091269813204687
2,2,3605,4.500000000000001,36.5,1.0,3.924575983106919e-9
2,2,5879,78.5,58.5,1.0,3.2983420529418396e-5
2,2,6920,19.5,69.50000000000001,1.0,2.079399261340373e-6
2,2,4365,64.50000000000001,43.5,1.0,1.2761643937204537e-5
2,2,5211,10.5,52.50000000000001,1.0,1.4670679861547352e-7
2,2,4310,9.5,43.5,1.0,0.0
2,2,4504,3.5,45.5,1.0,0.0009723871462563494
2,2,5857,56.5,58.5,1.0,1.858788696566131e-5
2,2,5566,65.5,55.5,1.0,0.00057477140824608
2,2,2011,10.5,20.5,1.0,9.802867222294366e-6
2,2,3729,28.5,37.50000000000001,1.0,2.4014942890543817e-8
2,2,6196,95.5,61.49999999999999,1.0,4.560982552984505e-6
2,2,5339,38.5,53.5,1.0,0.0005027902709379205
2,2,3423,22.5,34.5,1.0,2.690682913405747e-5
2,2,3218,17.5,32.50000000000001,1.0,0.0001342860663577571
2,2,5201,0.5,52.50000000000001,1.0,5.275043404169371e-9
2,2,6073,72.5,60.5,1.0,0.00036554880126767297
2,2,2627,26.500000000000004,26.500000000000004,1.0,0.0015933618443120614
2,2,4663,62.5,46.5,1.0,0.0003136890575952054
2,2,4130,29.5,41.5,1.0,0.0001725003112729052
2,2,2013,12.5,20.5,1.0,0.00044370246389334965
2,2,2458,57.5,24.5,1.0,3.452610094706733e-5
2,2,3997,96.5,39.5,1.0,1.0110409288485724e-6
2,2,6442,41.5,64.50000000000001,1.0,0.0001586880591050183
2,2,5491,90.5,54.49999999999999,1.0,1.115409301509219e-7
2,2,4421,20.5,44.5,1.0,0.0005890377967583252
2,2,5054,53.5,50.5,1.0,7.774341586442318e-5
2,2,5854,53.5,58.5,1.0,0.0001080005190691584
2,2,4859,58.5,48.5,1.0,9.576051392992897e-6
2,2,3921,20.5,39.5,1.0,0.0
2,2,2617,16.500000000000004,26.500000000000004,1.0,0.0
2,2,6896,95.5,68.5,1.0,8.876071605024882e-6
2,2,5460,59.49999999999999,54.49999999999999,1.0,1.556843614641572e-7
2,2,4327,26.500000000000004,43.5,1.0,0.0004683142636455375
2,2,2361,60.5,23.5,1.0,0.000260773535781417
